      0: board.processor.cores.core.branchPred: index mask: 0x1ff
 660000: board.processor.cores.core.execute: No interrupt controller
 660000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
 660000: board.processor.cores.core.fetch2: Scheduled Thread: -1
 660000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
 660000: global: MinorTrace: lines=
 660000: global: MinorTrace: lines=0/4.2/13
 660000: global: MinorTrace: lines=-,-
 660000: global: MinorTrace: prediction=-,-
 660000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
 660000: global: MinorTrace: lines=R,,
 660000: global: MinorTrace: insts=-,-
 660000: global: MinorTrace: insts=-
 660000: global: MinorTrace: insts=,,,
 660000: global: MinorTrace: insts=-,-
 660000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
 660000: global: MinorTrace: addr=,,,
 660000: global: MinorTrace: addr=,,,,,,,
 660000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
 660000: global: MinorTrace: insts=,,,,,,,
 660000: global: MinorTrace: busy=
 660000: global: MinorTrace: insts=(0/4.2/12/11.11,-) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
 660000: global: MinorTrace: insts=-
 660000: global: MinorTrace: insts=-,-,-,-
 660000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 660000: global: MinorTrace: insts=-,-,-
 660000: global: MinorTrace: insts=-,-,-,-
 660000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 660000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 660000: global: MinorTrace: insts=-,-
 660000: global: MinorTrace: insts=-,-
 660000: global: MinorTrace: insts=-,-
 660000: global: MinorTrace: insts=-,-,-,-
 660000: global: MinorTrace: insts=-,-,-,-,-,-
 660000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 660000: global: MinorTrace: insts=-
 660000: global: MinorTrace: insts=-,-
 660000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
 660000: global: MinorTrace: insts=-
 660000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 660000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 660000: global: MinorTrace: branch=-,-
 660000: global: MinorTrace: activity=4 stages=1,1,1,E,1
 670000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
 670000: board.processor.cores.core.execute: No interrupt controller
 670000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
 670000: board.processor.cores.core.fetch2: Scheduled Thread: -1
 670000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
 670000: global: MinorTrace: lines=
 670000: global: MinorTrace: lines=0/4.2/13
 670000: global: MinorTrace: lines=-,-
 670000: global: MinorTrace: prediction=-,-
 670000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
 670000: global: MinorTrace: lines=R,,
 670000: global: MinorTrace: insts=-,-
 670000: global: MinorTrace: insts=-
 670000: global: MinorTrace: insts=,,,
 670000: global: MinorTrace: insts=-,-
 670000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
 670000: global: MinorTrace: addr=,,,
 670000: global: MinorTrace: addr=,,,,,,,
 670000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
 670000: global: MinorTrace: insts=,,,,,,,
 670000: global: MinorTrace: busy=
 670000: global: MinorTrace: insts=(0/4.2/12/11.11,-) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
 670000: global: MinorTrace: insts=-
 670000: global: MinorTrace: insts=-,-,-,-
 670000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 670000: global: MinorTrace: insts=-,-,-
 670000: global: MinorTrace: insts=-,-,-,-
 670000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 670000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 670000: global: MinorTrace: insts=-,-
 670000: global: MinorTrace: insts=-,-
 670000: global: MinorTrace: insts=-,-
 670000: global: MinorTrace: insts=-,-,-,-
 670000: global: MinorTrace: insts=-,-,-,-,-,-
 670000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 670000: global: MinorTrace: insts=-
 670000: global: MinorTrace: insts=-,-
 670000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
 670000: global: MinorTrace: insts=-
 670000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 670000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 670000: global: MinorTrace: branch=-,-
 670000: global: MinorTrace: activity=4 stages=1,1,1,E,1
 680000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
 680000: board.processor.cores.core.execute: No interrupt controller
 680000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
 680000: board.processor.cores.core.fetch2: Scheduled Thread: -1
 680000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
 680000: global: MinorTrace: lines=
 680000: global: MinorTrace: lines=0/4.2/13
 680000: global: MinorTrace: lines=-,-
 680000: global: MinorTrace: prediction=-,-
 680000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
 680000: global: MinorTrace: lines=R,,
 680000: global: MinorTrace: insts=-,-
 680000: global: MinorTrace: insts=-
 680000: global: MinorTrace: insts=,,,
 680000: global: MinorTrace: insts=-,-
 680000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
 680000: global: MinorTrace: addr=,,,
 680000: global: MinorTrace: addr=,,,,,,,
 680000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
 680000: global: MinorTrace: insts=,,,,,,,
 680000: global: MinorTrace: busy=
 680000: global: MinorTrace: insts=(0/4.2/12/11.11,-) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
 680000: global: MinorTrace: insts=-
 680000: global: MinorTrace: insts=-,-,-,-
 680000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 680000: global: MinorTrace: insts=-,-,-
 680000: global: MinorTrace: insts=-,-,-,-
 680000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 680000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 680000: global: MinorTrace: insts=-,-
 680000: global: MinorTrace: insts=-,-
 680000: global: MinorTrace: insts=-,-
 680000: global: MinorTrace: insts=-,-,-,-
 680000: global: MinorTrace: insts=-,-,-,-,-,-
 680000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 680000: global: MinorTrace: insts=-
 680000: global: MinorTrace: insts=-,-
 680000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
 680000: global: MinorTrace: insts=-
 680000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 680000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 680000: global: MinorTrace: branch=-,-
 680000: global: MinorTrace: activity=4 stages=1,1,1,E,1
 690000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
 690000: board.processor.cores.core.execute: No interrupt controller
 690000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
 690000: board.processor.cores.core.fetch2: Scheduled Thread: -1
 690000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
 690000: global: MinorTrace: lines=
 690000: global: MinorTrace: lines=0/4.2/13
 690000: global: MinorTrace: lines=-,-
 690000: global: MinorTrace: prediction=-,-
 690000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
 690000: global: MinorTrace: lines=R,,
 690000: global: MinorTrace: insts=-,-
 690000: global: MinorTrace: insts=-
 690000: global: MinorTrace: insts=,,,
 690000: global: MinorTrace: insts=-,-
 690000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
 690000: global: MinorTrace: addr=,,,
 690000: global: MinorTrace: addr=,,,,,,,
 690000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
 690000: global: MinorTrace: insts=,,,,,,,
 690000: global: MinorTrace: busy=
 690000: global: MinorTrace: insts=(0/4.2/12/11.11,-) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
 690000: global: MinorTrace: insts=-
 690000: global: MinorTrace: insts=-,-,-,-
 690000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 690000: global: MinorTrace: insts=-,-,-
 690000: global: MinorTrace: insts=-,-,-,-
 690000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 690000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 690000: global: MinorTrace: insts=-,-
 690000: global: MinorTrace: insts=-,-
 690000: global: MinorTrace: insts=-,-
 690000: global: MinorTrace: insts=-,-,-,-
 690000: global: MinorTrace: insts=-,-,-,-,-,-
 690000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 690000: global: MinorTrace: insts=-
 690000: global: MinorTrace: insts=-,-
 690000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
 690000: global: MinorTrace: insts=-
 690000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 690000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 690000: global: MinorTrace: branch=-,-
 690000: global: MinorTrace: activity=4 stages=1,1,1,E,1
 700000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
 700000: board.processor.cores.core.execute: No interrupt controller
 700000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
 700000: board.processor.cores.core.fetch2: Scheduled Thread: -1
 700000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
 700000: global: MinorTrace: lines=
 700000: global: MinorTrace: lines=0/4.2/13
 700000: global: MinorTrace: lines=-,-
 700000: global: MinorTrace: prediction=-,-
 700000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
 700000: global: MinorTrace: lines=R,,
 700000: global: MinorTrace: insts=-,-
 700000: global: MinorTrace: insts=-
 700000: global: MinorTrace: insts=,,,
 700000: global: MinorTrace: insts=-,-
 700000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
 700000: global: MinorTrace: addr=,,,
 700000: global: MinorTrace: addr=,,,,,,,
 700000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
 700000: global: MinorTrace: insts=,,,,,,,
 700000: global: MinorTrace: busy=
 700000: global: MinorTrace: insts=(0/4.2/12/11.11,-) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
 700000: global: MinorTrace: insts=-
 700000: global: MinorTrace: insts=-,-,-,-
 700000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 700000: global: MinorTrace: insts=-,-,-
 700000: global: MinorTrace: insts=-,-,-,-
 700000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 700000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 700000: global: MinorTrace: insts=-,-
 700000: global: MinorTrace: insts=-,-
 700000: global: MinorTrace: insts=-,-
 700000: global: MinorTrace: insts=-,-,-,-
 700000: global: MinorTrace: insts=-,-,-,-,-,-
 700000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 700000: global: MinorTrace: insts=-
 700000: global: MinorTrace: insts=-,-
 700000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
 700000: global: MinorTrace: insts=-
 700000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 700000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 700000: global: MinorTrace: branch=-,-
 700000: global: MinorTrace: activity=4 stages=1,1,1,E,1
 710000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
 710000: board.processor.cores.core.execute: No interrupt controller
 710000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
 710000: board.processor.cores.core.fetch2: Scheduled Thread: -1
 710000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
 710000: global: MinorTrace: lines=
 710000: global: MinorTrace: lines=0/4.2/13
 710000: global: MinorTrace: lines=-,-
 710000: global: MinorTrace: prediction=-,-
 710000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
 710000: global: MinorTrace: lines=R,,
 710000: global: MinorTrace: insts=-,-
 710000: global: MinorTrace: insts=-
 710000: global: MinorTrace: insts=,,,
 710000: global: MinorTrace: insts=-,-
 710000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
 710000: global: MinorTrace: addr=,,,
 710000: global: MinorTrace: addr=,,,,,,,
 710000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
 710000: global: MinorTrace: insts=,,,,,,,
 710000: global: MinorTrace: busy=
 710000: global: MinorTrace: insts=(0/4.2/12/11.11,-) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
 710000: global: MinorTrace: insts=-
 710000: global: MinorTrace: insts=-,-,-,-
 710000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 710000: global: MinorTrace: insts=-,-,-
 710000: global: MinorTrace: insts=-,-,-,-
 710000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 710000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 710000: global: MinorTrace: insts=-,-
 710000: global: MinorTrace: insts=-,-
 710000: global: MinorTrace: insts=-,-
 710000: global: MinorTrace: insts=-,-,-,-
 710000: global: MinorTrace: insts=-,-,-,-,-,-
 710000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 710000: global: MinorTrace: insts=-
 710000: global: MinorTrace: insts=-,-
 710000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
 710000: global: MinorTrace: insts=-
 710000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 710000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 710000: global: MinorTrace: branch=-,-
 710000: global: MinorTrace: activity=4 stages=1,1,1,E,1
 720000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
 720000: board.processor.cores.core.execute: No interrupt controller
 720000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
 720000: board.processor.cores.core.fetch2: Scheduled Thread: -1
 720000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
 720000: global: MinorTrace: lines=
 720000: global: MinorTrace: lines=0/4.2/13
 720000: global: MinorTrace: lines=-,-
 720000: global: MinorTrace: prediction=-,-
 720000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
 720000: global: MinorTrace: lines=R,,
 720000: global: MinorTrace: insts=-,-
 720000: global: MinorTrace: insts=-
 720000: global: MinorTrace: insts=,,,
 720000: global: MinorTrace: insts=-,-
 720000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
 720000: global: MinorTrace: addr=,,,
 720000: global: MinorTrace: addr=,,,,,,,
 720000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
 720000: global: MinorTrace: insts=,,,,,,,
 720000: global: MinorTrace: busy=
 720000: global: MinorTrace: insts=(0/4.2/12/11.11,-) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
 720000: global: MinorTrace: insts=-
 720000: global: MinorTrace: insts=-,-,-,-
 720000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 720000: global: MinorTrace: insts=-,-,-
 720000: global: MinorTrace: insts=-,-,-,-
 720000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 720000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 720000: global: MinorTrace: insts=-,-
 720000: global: MinorTrace: insts=-,-
 720000: global: MinorTrace: insts=-,-
 720000: global: MinorTrace: insts=-,-,-,-
 720000: global: MinorTrace: insts=-,-,-,-,-,-
 720000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 720000: global: MinorTrace: insts=-
 720000: global: MinorTrace: insts=-,-
 720000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
 720000: global: MinorTrace: insts=-
 720000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 720000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 720000: global: MinorTrace: branch=-,-
 720000: global: MinorTrace: activity=4 stages=1,1,1,E,1
 730000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
 730000: board.processor.cores.core.execute: No interrupt controller
 730000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
 730000: board.processor.cores.core.fetch2: Scheduled Thread: -1
 730000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
 730000: global: MinorTrace: lines=
 730000: global: MinorTrace: lines=0/4.2/13
 730000: global: MinorTrace: lines=-,-
 730000: global: MinorTrace: prediction=-,-
 730000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
 730000: global: MinorTrace: lines=R,,
 730000: global: MinorTrace: insts=-,-
 730000: global: MinorTrace: insts=-
 730000: global: MinorTrace: insts=,,,
 730000: global: MinorTrace: insts=-,-
 730000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
 730000: global: MinorTrace: addr=,,,
 730000: global: MinorTrace: addr=,,,,,,,
 730000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
 730000: global: MinorTrace: insts=,,,,,,,
 730000: global: MinorTrace: busy=
 730000: global: MinorTrace: insts=(0/4.2/12/11.11,-) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
 730000: global: MinorTrace: insts=-
 730000: global: MinorTrace: insts=-,-,-,-
 730000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 730000: global: MinorTrace: insts=-,-,-
 730000: global: MinorTrace: insts=-,-,-,-
 730000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 730000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 730000: global: MinorTrace: insts=-,-
 730000: global: MinorTrace: insts=-,-
 730000: global: MinorTrace: insts=-,-
 730000: global: MinorTrace: insts=-,-,-,-
 730000: global: MinorTrace: insts=-,-,-,-,-,-
 730000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
 730000: global: MinorTrace: insts=-
 730000: global: MinorTrace: insts=-,-
 730000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
 730000: global: MinorTrace: insts=-
 730000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 730000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
